player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P00491,Rodrygo Reis,27,Brazilian,Brazil,23,Forward,169,74,Left,River Plate,4740758,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,88.9,0.0,0.0,44.2,30.5,0.0,46.8,47.6,52.1,50.0,1,1,339,0,0.0
P00486,Marquinhos Nunes,29,Brazilian,Brazil,18,Midfielder,185,83,Left,Emelec,22488292,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,85.6,0.0,0.0,46.5,51.0,0.0,63.8,75.7,63.7,47.7,0,0,152,0,0.0
P00492,Gabriel Junior,24,Brazilian,Brazil,24,Forward,181,76,Right,River Plate,5105484,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,83.5,0.0,0.0,48.8,42.0,0.0,46.0,35.7,38.5,56.4,0,0,323,0,0.0
P00472,Neymar Mendes,29,Brazilian,Brazil,4,Defender,187,76,Right,Colo-Colo,1710606,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,76.7,0.0,1.6,27.5,47.5,0.0,37.8,34.1,38.0,64.6,0,1,326,0,0.0
P00482,Vinicius Moreira,30,Brazilian,Brazil,14,Midfielder,178,77,Left,Emelec,3080284,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,75.1,0.0,0.0,35.6,44.3,0.0,32.0,57.6,48.8,67.5,0,0,97,0,0.0
P00494,Marquinhos Paqueta,27,Brazilian,Brazil,26,Forward,177,75,Right,Gremio,47892505,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,72.7,0.0,0.0,76.1,20.3,0.0,80.2,81.2,82.1,62.9,1,0,149,0,0.0
P00475,Gabriel Alisson,31,Brazilian,Brazil,7,Defender,179,72,Right,Barcelona SC,11192687,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,71.2,0.0,0.0,33.1,68.1,0.0,78.1,31.5,59.1,58.8,0,0,185,0,0.0
P00489,Neymar Carvalho,28,Brazilian,Brazil,21,Forward,183,72,Right,Independiente,8457754,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,67.3,0.0,0.0,43.7,19.5,0.0,43.7,51.7,30.4,46.5,4,2,364,0,0.0
P00490,Vinicius Nunes,23,Brazilian,Brazil,22,Forward,183,76,Right,Gremio,71236832,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,80.0,0.0,0.0,99.0,15.0,0.0,64.0,99.0,99.0,65.7,2,0,321,0,0.0
P00469,Neymar Junior,31,Brazilian,Brazil,1,Goalkeeper,193,85,Right,Boca Juniors,4064273,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,73.6,0.0,1.0,13.8,57.2,0.0,50.8,31.9,57.3,77.4,0,0,346,0,0.0
P00471,Rodrygo Paqueta,38,Brazilian,Brazil,3,Goalkeeper,190,79,Right,Flamengo,15579427,M00005,2026-06-25,Hard Rock Stadium,Miami,Netherlands,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,66.8,0.0,0.0,5.3,64.2,0.0,60.2,30.0,77.7,47.9,0,0,287,0,0.0
P00131,Frenkie Gakpo,29,Dutch,Netherlands,1,Goalkeeper,188,82,Right,Tottenham,15983743,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,71,0,0,0,0,0.0,0.0,0,14,19,0.78,0,0,0,0,0,2,1,0,1,1,4,3,3,0,0,0,0,2,0.7,0,1,0,0,6.5,0.7,26.0,30,18,78.7,7.0,74.8,11.7,99.0,5.1,72.8,26.0,85.4,69.0,0,0,484,0,6.7
P00141,Teun Gravenberch,18,Dutch,Netherlands,11,Defender,179,74,Right,Copenhagen,24863794,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,79,0,0,0,0,0.0,0.0,1,66,79,0.84,0,0,3,1,2,1,8,1,3,0,6,12,2,0,0,0,0,0,0.0,0,0,0,0,7.7,1.2,34.4,26,14,94.2,7.4,72.2,60.5,99.0,19.3,99.0,29.7,98.9,62.8,0,2,400,0,6.8
P00144,Cody de Jong,25,Dutch,Netherlands,14,Midfielder,184,84,Left,Rapid Vienna,30674910,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,80,0,0,0,0,0.0,0.0,0,61,65,0.95,1,0,1,0,1,1,1,1,1,0,6,4,1,1,0,0,0,0,0.0,0,0,0,0,9.7,1.0,35.3,22,19,94.8,6.3,68.0,80.8,65.2,12.5,95.5,99.0,84.0,62.2,0,2,544,0,6.2
P00135,Cody Dumfries,30,Dutch,Netherlands,5,Defender,181,78,Right,Fenerbahce,26893686,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,90,0,0,1,0,0.04,0.0,0,57,70,0.82,0,0,4,1,1,3,9,1,3,1,7,14,2,1,0,0,0,0,0.0,0,0,0,0,8.4,1.0,35.4,27,26,81.6,6.4,63.5,39.1,76.0,7.7,82.3,38.2,71.6,49.4,0,0,363,0,6.8
P00152,Cody Lang,23,Dutch,Netherlands,22,Forward,190,83,Right,Dinamo Zagreb,118478456,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,48,0,0,2,0,0.03,0.16,0,15,22,0.71,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0,0,0,4.4,0.5,31.1,12,7,97.4,7.3,69.1,81.5,17.6,2.8,99.0,99.0,96.9,47.1,7,1,348,0,7.4
P00137,Daley Berghuis,26,Dutch,Netherlands,7,Defender,187,75,Left,RB Leipzig,3632122,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,73,0,0,0,0,0.0,0.0,0,20,23,0.89,2,0,3,0,4,2,2,0,1,1,2,8,3,2,0,0,0,0,0.0,0,0,0,0,7.9,0.8,32.5,23,25,99.0,6.2,60.9,32.2,37.2,1.7,37.0,23.0,41.7,49.4,0,0,432,0,6.3
P00146,Daley Frimpong,24,Dutch,Netherlands,16,Midfielder,174,74,Right,Marseille,29198612,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,48,1,0,1,0,0.06,0.03,0,34,42,0.83,2,1,4,1,1,0,0,0,2,0,2,1,1,1,0,0,0,0,0.0,0,0,0,0,5.0,0.6,34.8,14,11,96.2,5.5,53.9,69.6,82.3,5.6,84.8,86.7,89.1,53.2,2,0,108,2,5.2
P00147,Matthijs Wijndal,25,Dutch,Netherlands,17,Midfielder,179,78,Right,Midtjylland,3323339,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,79,0,0,2,0,0.0,0.08,0,26,30,0.87,1,0,2,0,2,0,1,0,1,0,3,3,1,0,0,0,0,0,0.0,0,0,0,0,11.0,1.5,33.3,25,26,89.4,5.0,45.6,38.2,42.3,2.8,42.2,46.3,44.4,77.3,1,1,144,0,4.4
P00143,Frenkie Ake,25,Dutch,Netherlands,13,Midfielder,179,76,Right,Sporting CP,81570317,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,76,0,0,2,0,0.0,0.13,7,75,91,0.83,7,3,1,0,1,5,1,1,2,0,5,8,1,1,0,0,0,0,0.0,0,0,0,0,9.8,0.9,33.2,21,23,88.9,7.8,80.5,72.1,85.0,31.0,87.6,99.0,93.9,49.3,1,3,434,0,8.2
P00136,Memphis Simons,26,Dutch,Netherlands,6,Defender,179,73,Right,RB Salzburg,89592644,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,85,0,0,0,0,0.0,0.0,0,60,78,0.78,2,0,4,1,6,2,2,2,1,2,6,12,0,1,0,0,0,0,0.0,0,0,0,0,9.1,1.2,33.9,29,16,73.0,7.0,65.9,56.4,99.0,13.6,99.0,35.7,99.0,58.1,0,0,390,0,6.7
P00138,Matthijs Timber,31,Dutch,Netherlands,8,Defender,192,75,Right,Benfica,3113021,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,88,0,0,0,0,0.0,0.0,0,28,33,0.85,0,0,0,0,2,3,4,3,4,1,4,12,0,0,0,0,0,0,0.0,0,0,0,0,9.7,1.4,37.0,25,18,81.0,6.5,68.0,26.1,46.9,3.2,51.9,16.9,34.1,64.8,0,0,341,0,6.4
P00150,Teun Gakpo,21,Dutch,Netherlands,20,Midfielder,177,76,Right,Midtjylland,7013403,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,23,0,0,0,0,0.0,0.05,0,11,13,0.92,0,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.3,30.0,5,12,95.0,6.5,63.8,45.1,29.9,0.8,40.9,32.8,32.4,61.3,0,1,237,0,6.8
P00142,Xavi Veerman,29,Dutch,Netherlands,12,Defender,189,76,Right,Tottenham,3161289,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,34,0,0,1,0,0.0,0.0,0,8,12,0.73,0,0,0,0,1,0,1,0,1,2,0,2,0,1,0,0,0,0,0.0,0,0,0,0,4.2,0.5,31.0,7,10,91.4,6.2,60.3,18.6,41.1,0.5,40.5,33.9,49.2,66.1,0,0,95,0,6.3
P00134,Frenkie de Ligt,25,Dutch,Netherlands,4,Defender,191,84,Right,Atletico Madrid,3079799,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,39,0,0,1,0,0.0,0.02,0,15,19,0.82,0,0,1,0,0,3,2,2,1,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0,4.6,0.6,30.3,11,11,94.6,4.8,52.8,37.0,40.1,1.0,51.3,47.0,55.5,65.2,0,0,247,0,4.8
P00154,Daley Gakpo,26,Dutch,Netherlands,24,Forward,185,76,Left,Besiktas,27908261,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,24,0,0,0,0,0.0,0.03,0,4,6,0.81,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.0,0,0,0,0,2.5,0.3,32.2,7,7,82.4,5.7,58.5,87.4,22.1,1.4,55.1,61.0,68.7,48.2,0,0,101,0,5.4
P00139,Virgil Weghorst,29,Dutch,Netherlands,9,Defender,189,79,Right,Lech Poznan,28344304,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,16,0,0,0,0,0.0,0.02,0,6,8,0.81,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,2.0,0.3,34.9,5,5,81.5,7.6,73.9,59.9,99.0,1.9,81.4,29.7,99.0,44.1,0,0,424,0,7.4
P00155,Matthijs Blind,20,Dutch,Netherlands,25,Forward,184,79,Right,Roma,5709728,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90.7,0.0,0.0,51.8,40.0,0.0,49.8,46.8,50.5,62.0,1,1,343,0,0.0
P00140,Denzel Malen,27,Dutch,Netherlands,10,Defender,183,76,Right,Besiktas,19251935,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,79.8,0.0,0.0,35.4,80.3,0.0,38.1,34.4,63.6,23.0,0,0,220,0,0.0
P00153,Memphis Zerrouki,25,Dutch,Netherlands,23,Forward,166,71,Right,Fenerbahce,154445945,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,77.8,0.0,0.0,99.0,15.7,0.0,98.0,53.2,99.0,62.9,0,0,140,0,0.0
P00151,Frenkie Wijndal,30,Dutch,Netherlands,21,Forward,172,72,Right,Benfica,35232276,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,76.1,0.0,0.0,99.0,17.3,0.0,89.7,85.9,91.7,54.0,0,3,304,0,0.0
P00145,Memphis van de Ven,19,Dutch,Netherlands,15,Midfielder,181,76,Right,Grasshoppers,5825326,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,74.6,0.0,0.8,52.3,22.9,0.0,47.1,61.6,60.2,56.1,0,1,145,0,0.0
P00148,Virgil Lang,22,Dutch,Netherlands,18,Midfielder,183,78,Right,Copenhagen,1940925,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,96.1,0.0,0.0,54.0,44.3,0.0,52.8,52.1,44.6,39.4,0,1,269,0,0.0
P00149,Denzel Zerrouki,31,Dutch,Netherlands,19,Midfielder,180,76,Right,Young Boys,4090830,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,57.7,0.0,4.1,32.7,41.5,0.0,49.2,29.6,46.3,38.1,3,0,179,0,0.0
P00156,Virgil van Dijk,29,Dutch,Netherlands,26,Forward,177,72,Right,Anderlecht,12881745,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,71.4,0.0,0.0,90.1,27.8,0.0,70.9,75.3,75.8,59.3,1,0,71,0,0.0
P00133,Memphis van Dijk,31,Dutch,Netherlands,3,Goalkeeper,190,83,Right,AIK,7105500,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,83.7,0.0,0.8,9.2,79.2,0.0,63.7,23.5,53.5,57.4,0,0,409,0,0.0
P00132,Cody Blind,37,Dutch,Netherlands,2,Goalkeeper,191,80,Right,AIK,4711160,M00005,2026-06-25,Hard Rock Stadium,Miami,Brazil,Group Stage,D,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,92.1,0.0,2.6,7.5,40.0,0.0,34.9,40.4,39.6,41.9,0,0,139,0,0.0
P00627,Pedro Cueva,23,Peruvian,Peru,3,Goalkeeper,187,76,Right,Emelec,3412371,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,73,0,0,0,0,0.0,0.0,0,15,21,0.73,1,0,2,0,0,1,0,0,0,1,2,1,0,3,0,0,0,3,0.69,1,0,1,0,5.7,0.8,28.1,19,14,74.8,6.0,61.1,6.5,41.7,1.3,48.1,33.3,34.6,67.5,0,0,196,0,5.7
P00648,Luis Lapadula,29,Peruvian,Peru,24,Forward,174,73,Left,Emelec,2084203,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,86,0,0,2,0,0.0,0.02,1,18,22,0.82,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0.0,0,0,0,0,9.8,1.0,32.5,30,22,82.8,5.8,61.0,44.3,29.2,1.9,42.9,41.7,39.0,42.6,1,1,505,0,5.6
P00635,Sergio Lora,22,Peruvian,Peru,11,Defender,187,79,Right,Colo-Colo,7568023,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,65,0,0,1,0,0.0,0.0,0,34,48,0.72,0,0,0,0,1,1,2,0,2,0,2,4,0,1,0,0,0,0,0.0,0,0,0,0,5.1,0.5,31.8,16,19,77.6,6.6,67.5,15.8,68.8,5.1,93.6,38.5,81.8,44.7,1,0,186,0,6.7
P00633,Christian Valera,28,Peruvian,Peru,9,Defender,190,81,Right,Flamengo,1457590,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,83,0,1,0,0,0.0,0.0,0,35,42,0.85,0,0,1,0,0,3,4,2,1,1,4,9,1,0,0,0,0,0,0.0,0,0,0,0,10.8,1.2,34.2,31,24,79.7,6.0,60.5,12.0,44.7,3.5,52.0,46.8,43.7,50.2,0,1,251,0,6.1
P00631,Luis Abram,34,Peruvian,Peru,7,Defender,183,79,Left,Sao Paulo,14916212,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,50,0,0,1,0,0.0,0.02,0,27,35,0.79,0,0,0,0,1,1,1,0,3,0,3,3,0,1,0,0,0,0,0.0,0,0,0,0,3.9,0.5,33.3,20,7,73.8,6.6,70.7,41.8,80.3,5.1,79.1,25.1,99.0,49.6,0,0,423,0,6.3
P00650,Christian Cueva,26,Peruvian,Peru,26,Forward,175,72,Right,River Plate,14334409,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,61,0,0,3,1,0.03,0.0,0,22,31,0.73,1,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0.0,0,0,0,0,6.9,1.0,31.6,16,16,66.7,7.3,73.8,78.0,23.5,1.8,54.7,66.3,53.8,50.4,0,0,135,0,7.2
P00634,Renato Traverso,33,Peruvian,Peru,10,Defender,179,80,Right,Nacional,25538402,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,83,0,0,0,0,0.0,0.0,0,57,67,0.86,1,0,2,0,4,2,5,1,0,1,6,12,4,1,0,0,0,0,0.0,0,0,0,0,9.4,0.8,31.4,20,24,81.3,6.9,69.2,62.0,97.1,11.0,95.2,9.3,81.4,58.7,0,0,194,0,6.9
P00644,Sergio Lapadula,22,Peruvian,Peru,20,Midfielder,182,76,Left,LDU Quito,9583419,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,90,0,0,0,0,0.14,0.11,1,60,67,0.9,3,1,0,0,4,3,0,0,2,2,4,7,1,1,1,0,0,0,0.0,0,0,0,0,12.3,1.6,31.9,22,26,78.8,7.2,80.6,43.9,62.7,7.6,55.8,63.9,53.2,32.2,1,2,260,0,7.2
P00642,Christian Urruti,28,Peruvian,Peru,18,Midfielder,174,79,Right,LDU Quito,19951489,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,85,0,0,1,0,0.0,0.0,2,59,66,0.9,3,1,1,0,0,2,1,1,1,0,3,4,0,1,0,0,0,0,0.0,0,0,0,0,8.7,1.1,35.3,23,20,79.6,5.5,56.1,82.4,52.0,9.0,68.3,63.8,76.8,54.5,0,1,309,0,5.4
P00638,Gianluca Peña,29,Peruvian,Peru,14,Midfielder,173,73,Right,Universidad de Chile,146864940,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,90,0,1,4,1,0.14,0.07,5,85,100,0.85,3,1,1,0,2,1,0,1,2,3,7,4,1,2,0,0,0,0,0.0,0,0,0,0,10.2,1.3,30.3,24,24,96.2,7.5,69.0,64.0,85.0,25.7,99.0,99.0,99.0,52.0,1,3,519,4,7.4
P00632,André Yotun,27,Peruvian,Peru,8,Defender,188,81,Right,Millonarios,16057761,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,75,0,0,0,0,0.0,0.01,0,43,51,0.86,0,0,2,0,4,2,2,0,2,3,4,8,0,0,0,0,0,0,0.0,0,0,0,0,9.0,0.9,28.0,15,19,95.9,5.4,52.3,44.6,62.0,6.8,74.8,22.6,74.0,40.2,0,0,351,0,5.4
P00637,Paolo Flores,33,Peruvian,Peru,13,Midfielder,180,74,Right,Nacional,2233688,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,10,0,0,1,0,0.0,0.02,0,4,5,0.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.3,33.8,3,3,75.5,5.3,50.6,23.6,27.2,0.3,47.9,49.6,56.4,60.3,1,1,186,0,4.9
P00628,Paolo Carrillo,29,Peruvian,Peru,4,Defender,179,78,Right,Colo-Colo,3188401,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,32,0,0,0,0,0.0,0.0,0,8,13,0.66,0,0,0,0,1,0,1,1,0,1,2,3,3,0,0,0,0,0,0.0,0,0,0,0,3.5,0.3,33.7,4,8,78.2,5.7,60.0,24.1,39.8,1.0,52.1,14.5,31.0,61.5,0,0,218,0,5.4
P00636,Alexander Hohberg,27,Peruvian,Peru,12,Defender,179,79,Left,LDU Quito,5750956,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,26,0,0,1,0,0.0,0.0,1,9,11,0.87,0,0,0,0,0,0,1,1,2,0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,2.7,0.3,32.0,11,7,96.6,6.0,56.4,27.0,77.0,2.1,51.5,51.1,80.2,56.6,0,0,487,0,6.2
P00640,Luis Cartagena,30,Peruvian,Peru,16,Midfielder,176,68,Right,Nacional,84915109,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,20,0,0,0,0,0.0,0.0,0,17,21,0.83,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.3,33.6,10,5,94.6,7.3,71.6,90.0,85.0,2.3,82.1,88.0,61.8,68.7,0,2,271,0,7.8
P00647,Pedro Lliuya,25,Peruvian,Peru,23,Forward,194,75,Right,Atletico Nacional,7169728,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,35,0,0,1,0,0.04,0.0,1,5,9,0.62,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,0,0,0,0,4.0,0.5,34.9,13,7,82.8,5.9,57.0,52.1,16.6,1.2,54.1,32.6,45.5,32.2,3,0,116,0,5.9
P00643,Renato Lliuya,28,Peruvian,Peru,19,Midfielder,181,77,Right,Universidad de Chile,16541745,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,79.8,0.0,0.0,57.0,54.2,0.0,52.8,98.1,66.0,60.6,1,1,179,0,0.0
P00645,Paolo Gonzalez,27,Peruvian,Peru,21,Forward,167,76,Right,Atletico Nacional,95330064,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,74.2,0.0,6.7,99.0,30.9,0.0,89.5,86.6,92.2,56.4,0,0,114,0,0.0
P00649,André Advincula,18,Peruvian,Peru,25,Forward,183,70,Right,Deportivo Cali,18257949,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,91.6,0.0,0.0,51.9,30.3,0.0,58.7,55.5,64.2,45.9,1,1,234,0,0.0
P00639,Pedro Garcia,29,Peruvian,Peru,15,Midfielder,182,76,Right,Universidad de Chile,6071428,M00006,2026-07-10,Estadio Azteca,Mexico City,Scotland,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,64.5,0.0,3.4,48.7,34.0,0.0,24.9,38.4,57.8,53.5,0,2,390,0,0.0
